Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-01-04,58345.71875,58768.51381340579,58345.71875,58430.27776268116,3401500,57458.15625,57393.64921875,60.98245608951675,154.5518964606017,9.811415091748152,58771.6028943849,56015.69554311509,0.0,57584.6796875
2024-01-05,58176.59765625,58599.39269735647,57922.92063158612,58599.39269735647,1475700,57601.658203125,57406.64375,70.89806460958272,190.79182708411827,46.00749749022218,58810.03319601599,56003.25430398402,-0.0029028124006057325,57077.328125
2024-01-08,57669.24609375,58430.277200559016,57669.24609375,58345.718188691346,2396400,57669.24375,57352.30234375,63.90767112202239,176.53817997053557,72.11363398628487,58612.55059280635,56092.05409469365,-0.00875913696762864,57415.56640625
2024-01-09,57584.6796875,57922.91569153818,57500.12068649045,57669.23868850955,2460400,57719.97890625,57318.913671875,54.915538625490335,156.61292341465742,89.01349187195939,58512.36100642597,56125.46633732403,-0.001467480102788676,56823.65234375
2024-01-10,57077.328125,57584.68215277778,56992.76912037037,57584.68215277778,3006600,57719.97890625,57310.5197265625,51.839691094568046,98.74471544734115,90.95973658703574,58508.50270753957,56112.536745585436,-0.008849572465635176,56654.5390625
2024-01-11,57415.56640625,57922.92045402246,57077.330374401696,57077.330374401696,2083900,57669.243359375,57310.644140625,57.120336874910755,79.2630511231182,88.62039949425224,58508.67248385549,56112.615797394516,0.00590847609588862,56992.7734375
2024-01-12,56823.65234375,57415.56538899739,56654.53433082217,57161.88836960565,3283000,57635.419921875,57293.763671875,48.32702304583218,15.878140457432892,74.07194768688836,58510.029611966434,56077.497731783566,-0.010362804752912754,56739.09375
2024-01-15,56654.5390625,57077.33413013059,56654.5390625,56823.65708955224,2226700,57584.68515625,57314.592578125,45.901711349980836,-47.45386771889753,49.76678460573119,58467.337612835065,56161.84754341493,-0.0029805446200630603,56992.7734375
2024-01-16,56992.7734375,56992.7734375,56400.86036025594,56654.53739336054,2072400,57508.58203125,57352.333203125,49.23081077930957,-69.55051808246208,25.903324068092537,58401.42755648049,56303.238849769514,0.005952369065587334,57500.125
2024-01-17,56739.09375,57415.565806631894,56654.534742921016,57077.32977831595,1826400,57347.91953125,57331.2248046875,37.93105096150171,-106.30666630939959,-0.5386740074058878,58412.98634039889,56249.46326897611,-0.0044610207231020535,57753.8046875
2024-01-18,56992.7734375,57331.00948163947,56908.214426465136,56908.214426465136,1228400,57212.625,57335.390625,48.076982871275604,-113.65619009050715,-23.16217722402614,58410.9372216808,56259.8440283192,0.0044610207231020405,57246.453125
2024-01-19,57500.125,58007.479044117645,56992.77095588235,56992.77095588235,2619900,57144.977734375,57373.31796875,53.44829096759549,-77.64664743934554,-34.05907126709002,58413.61719177971,56333.01874572029,0.008862643715172308,56908.2109375
2024-01-22,57753.8046875,58092.04073252196,57500.12765373353,57500.12765373353,1959800,57153.43359375,57411.338671875,50.0,-28.312624451238662,-32.90978190391975,58448.75150936681,56373.92583438318,0.004402107552423738,56908.2109375
2024-01-23,57246.453125,57753.80721473412,57161.89411004431,57753.80721473412,2112000,57119.6109375,57419.794921875,37.735880303112175,-29.81045046395593,-32.28991561592699,58448.464442022174,56391.125401727826,-0.00882354289976919,56654.5390625
2024-01-24,56908.2109375,57500.12397845468,56823.65193164933,57331.00596675334,2083500,57102.69921875,57411.3390625,35.087706501724625,-57.62652340310888,-37.357237173363366,58454.53953250423,56368.13859249578,-0.005926050944046252,56654.5390625
